Unnamed: 0,OOB,UOB,VFC-SMOTE,ROSE,KUE,LB,ARF,ARFR,CALMID,LEPID
20000,0.566939825,0.718519653,0.412310563,0.765013661,0.611669309,0.543943303,0.460977223,0.460977223,0.205591244,0.7577559
20200,0.610811732,0.66402236,0.329203585,0.658407169,0.628623385,0.570197334,0.329203585,0.425,0.326448694,0.759638127
20400,0.582386136,0.636081755,0.268045912,0.677634776,0.592634186,0.497247982,0.268045912,0.268045912,0.376950483,0.761454825
20600,0.579177372,0.672722042,0.447989335,0.747567279,0.690198252,0.563544512,0.200346921,0.447989335,0.200346921,0.763411306
20800,0.455100721,0.590938519,0.329203585,0.652897389,0.628623385,0.465564174,0.329203585,0.190065778,0.326448694,0.765071363
21000,0.648861037,0.652734869,0.387846029,0.777855777,0.643169877,0.513072069,0.194463944,0.388927889,0.386761143,0.766905755
21200,0.555759616,0.68704682,0,0.734073963,0.656575713,0.464269139,0.268793601,0.190065778,0.266544243,0.768549791
21400,0.715016143,0.722077251,0.404081735,0.760166035,0.757978502,0.646016907,0.442649362,0.511127456,0.402938644,0.770266739
21600,0.493814195,0.641143957,0,0.679993169,0.615076964,0.411182488,0,0.205591244,0.203319448,0.771507109
21800,0.462255,0.541140884,0.306983925,0.531711756,0.501302651,0.395193425,0.177237252,0.250651325,0.353471745,0.772713133
22000,0.534902064,0.626487301,0.206155281,0.648348048,0.545435606,0.412310563,0,0.412310563,0.411182488,0.773783874
22200,0.605464604,0.665291374,0.310376116,0.694022094,0.61907225,0.536132295,0.310376116,0.438938112,0.489419587,0.774969607
22400,0.623094362,0.700850021,0.337755751,0.727617454,0.697243566,0.580141714,0.337755751,0.337755751,0.38239082,0.776202169
22600,0.485274977,0.551995882,0.290749926,0.618465844,0.458451301,0.35314744,0.290749926,0.206155281,0.289950062,0.777656912
22800,0.611690252,0.699494565,0.256284643,0.760166035,0.670403428,0.47404681,0.181220609,0.256284643,0,0.779131515
23000,0.533471812,0.67607121,0.235747583,0.703166389,0.597576523,0.498657016,0.235747583,0.372749658,0.287066476,0.780310986
23200,0.45244705,0.51470056,0.190065778,0.630376872,0.464269139,0.327369567,0.268793601,0.268793601,0.267296132,0.781646918
23400,0.661056705,0.684765369,0.393473543,0.681516167,0.642539604,0.554957755,0.393473543,0.393473543,0.315166428,0.782889112
23600,0.601280557,0.670355252,0.370970413,0.737784263,0.584915007,0.489375005,0.321269802,0.321269802,0.453073216,0.784226043
23800,0.570207517,0.666714479,0.412310563,0.741269771,0.615076964,0.504975247,0.291547595,0.460977223,0.410051309,0.785308614
24000,0.607550932,0.671984003,0.300520382,0.736121593,0.57545272,0.490747729,0.173505523,0.300520382,0.386866387,0.786261272
24200,0.58410663,0.636081755,0.268045912,0.732020605,0.536091824,0.4238178,0.190065778,0.379074164,0.374814769,0.787685985
24400,0.502939889,0.619374362,0.388927889,0.644963938,0.550027095,0.476337437,0.388927889,0.4360408,0.433625043,0.788746889
24600,0.587532505,0.745737424,0.268793601,0.78148141,0.568611247,0.4238178,0.190065778,0.268793601,0,0.789746115
24800,0.440162489,0.634260079,0.185485207,0.739865463,0.55645562,0.321269802,0.262315695,0.321269802,0.260108231,0.79068456
25000,0.579419452,0.642102948,0.368060797,0.734118538,0.517679946,0.519100196,0.368060797,0.367059269,0.364038154,0.791463336
25200,0.636997437,0.667680966,0,0.649198224,0.649198224,0.54867264,0.244720404,0.245373865,0.244720404,0.792525584
25400,0.6515719,0.670752133,0.200346921,0.692112814,0.566666667,0.530068129,0.200346921,0.447989335,0.347011047,0.79361823
25600,0.645477859,0.738842939,0.190065778,0.777103329,0.683385669,0.597692321,0.268793601,0.190065778,0.378013815,0.794623279
25800,0.602014636,0.600715789,0.380131556,0.688371888,0.617387696,0.531743689,0.310376116,0.219469057,0.373916453,0.795434182
26000,0.673783848,0.744069786,0.315682075,0.738172178,0.669662807,0.5871232,0.223220936,0.386630002,0.413928693,0.796393793
26200,0.560219737,0.668353054,0.33339743,0.659624814,0.468967024,0.575915203,0.235747583,0.235747583,0.235747583,0.797159016
26400,0.6515719,0.662813959,0.200346921,0.718381117,0.599387278,0.599387278,0.200346921,0.347011047,0.282553873,0.798022945
26600,0.690331353,0.719004321,0.460977223,0.765013661,0.618465844,0.613375503,0.412310563,0.412310563,0.40777954,0.798616064
26800,0.575279311,0.687487351,0.34,0.698922436,0.588897275,0.585522477,0.294448638,0.449777723,0.505609674,0.799118284
