Unnamed: 0,OOB,UOB,VFC-SMOTE,ROSE,KUE,LB,ARF,ARFR,CALMID,LEPID
200,0.658767628,0,0.601482727,0.623783219,0,0.62964439,0.601482727,0.629685305,0.62964439,0.725970173
400,0.763333333,0,0.78779169,0.718261282,0,0.787328767,0.78779169,0.752179496,0.787328767,0.789462402
600,0.736630415,0.592887166,0.641514895,0.767548914,0,0.747733108,0.641514895,0.701205286,0.760804083,0.801824047
800,0.74616307,0.585217807,0.77484754,0.732165605,0,0.74928694,0.77484754,0.707033248,0.734666666,0.810597099
1000,0.737419194,0.577509839,0.747008547,0.771215733,0,0.800462386,0.747008547,0.778387097,0.775069052,0.811713721
1200,0.789818418,0.62570715,0.729278298,0.693987065,0.638524591,0.808170467,0.729278298,0.67055399,0.806080429,0.818859143
1400,0.808170467,0,0.833578431,0.753610804,0.713446215,0.716618497,0.833578431,0.723089172,0.815970655,0.826852208
1600,0.827260982,0,0.857155323,0.765661816,0.769642206,0.733012134,0.857155323,0.810247409,0.862563277,0.832390546
1800,0.698921964,0.490513457,0.746636086,0.76406203,0.70826972,0.697892601,0.746636086,0.771969151,0.760325157,0.835619657
2000,0.7505698,0.924364986,0.796664275,0.849903415,0.72333731,0.747578692,0.796664275,0.804937224,0.814757988,0.838798964
2200,0.798429063,0.764097114,0.714154196,0.760982889,0.632451254,0.693334519,0.714154196,0.756369427,0.775367647,0.839882261
2400,0.723953046,0.738747813,0.647933227,0.729582367,0.549156118,0.6347781,0.647933227,0.71460177,0.725716695,0.843303955
2600,0.749300192,0.629371087,0.746820418,0.756798373,0.753603071,0.773470554,0.746820418,0.765789474,0.747805122,0.845915827
2800,0.77668187,0.670766184,0.683450241,0.69729842,0.64934066,0.629111111,0.683450241,0.786078431,0.804182655,0.84787394
3000,0.729012664,0.71541177,0.712744234,0.721553858,0.584165126,0.709529482,0.712744234,0.654250135,0.690892266,0.851187085
3200,0.71669941,0.714254933,0.729326365,0.700138427,0.694928401,0.671896955,0.729326365,0.672958643,0.666135458,0.850033787
3400,0.80320972,0.725648986,0.770132534,0.776378313,0.749740555,0.749740555,0.770132534,0.768755503,0.755141529,0.850645997
3600,0.808385093,0.726191472,0.792584921,0.81556892,0.699780509,0.779971777,0.792584921,0.817805187,0.767879737,0.850882903
3800,0.774182603,0.831180183,0.646314403,0.67374273,0.57890625,0.75125523,0.646314403,0.70691668,0.763949985,0.852479889
4000,0.846408369,0.633403884,0.826095936,0.822053872,0.6626025,0.799748383,0.826095936,0.796464646,0.778287393,0.853770068
4200,0.714180216,0.751581604,0.624614675,0.617666167,0.665081406,0.670363928,0.716393443,0.637804284,0.669591686,0.855430585
4400,0.657377175,0.611787162,0.611620659,0.633534264,0.676382489,0.685927728,0.683245976,0.61752891,0.664328672,0.85597496
4600,0.740620791,0.842706987,0.656940875,0.720284793,0.659990079,0.766120558,0.684265734,0.683484737,0.683520336,0.854140572
4800,0.830084151,0.7982918,0.735380022,0.827278599,0.701715126,0.82687212,0.784678057,0.802630095,0.757197944,0.8557244
5000,0.75336691,0.905454452,0.668056857,0.730156205,0.651778863,0.80253027,0.677880331,0.707481208,0.71061008,0.856047008
5200,0.774334319,0.882493136,0.781307199,0.770041675,0.737990794,0.725825905,0.797266881,0.72574854,0.747872341,0.857249596
5400,0.706902357,0.580117192,0.61339185,0.678183119,0.639897176,0.709761994,0.631437126,0.658243177,0.652147672,0.856904558
5600,0.659292062,0.815330645,0.625259934,0.729993567,0.558535688,0.72928364,0.634297979,0.702327747,0.717965034,0.857156566
5800,0.671656051,0.770164292,0.712374934,0.793214422,0.714689693,0.764983121,0.715157429,0.747288817,0.779901521,0.857404113
6000,0.749380544,0.650032508,0.706236636,0.712780917,0.737709497,0.775984561,0.723809524,0.740721783,0.757250102,0.858039954
6200,0.740748899,0.781882917,0.727465449,0.738271347,0.692342055,0.714971258,0.72400682,0.698133677,0.78929258,0.85613302
6400,0.746471329,0.700845761,0.701480105,0.753108808,0.731564888,0.794654088,0.701480105,0.75013613,0.761145716,0.853952735
6600,0.693485892,0.719277879,0.623588288,0.746994992,0.605849057,0.782746479,0.706670224,0.776631037,0.760265629,0.8536623
6800,0.726408694,0.759099821,0.694279946,0.698028199,0.718698167,0.78214312,0.749759108,0.721763708,0.73797798,0.852755817
7000,0.66763361,0.717747129,0.719255353,0.775367647,0.707498405,0.735310734,0.709493671,0.736074074,0.753348554,0.851602529
7200,0.639584752,0.827123652,0.574957089,0.699515316,0.66361581,0.638728703,0.638830659,0.704652488,0.746043552,0.850173868
7400,0.754099952,0.764099755,0.633248866,0.730733722,0.606562848,0.630693735,0.645918912,0.678368971,0.749329026,0.848658438
7600,0.697192507,0.616566424,0.657553872,0.738076516,0.608802402,0.712824704,0.671619879,0.747894973,0.742862061,0.846978826
7800,0.716397605,0.754445523,0.715707575,0.791973939,0.659639954,0.754314241,0.723944081,0.737970093,0.751080009,0.845394803
8000,0.660398554,0.709173785,0.604356922,0.717482517,0.580373392,0.712838801,0.611298255,0.73416449,0.693710046,0.842513657
8200,0.719405815,0.748841603,0.676694329,0.722336546,0.631029659,0.739667897,0.666025463,0.712438135,0.692574257,0.841583767
8400,0.721153267,0.706842038,0.649382944,0.708072731,0.653125,0.693349959,0.698037343,0.69833155,0.709506355,0.839899865
8600,0.699391234,0.755803165,0.668682248,0.685152089,0.628000212,0.728116273,0.657443984,0.693628186,0.688185159,0.836777434
8800,0.702925878,0.674263095,0.556149594,0.702791933,0.580772748,0.628282718,0.615245809,0.666261062,0.68713337,0.834988402
9000,0.692174779,0.72093263,0.622352722,0.693115959,0.548874032,0.682879819,0.570846482,0.619358797,0.637285695,0.832031268
9200,0.698728383,0.725085201,0.680623819,0.702480208,0.600054172,0.755048225,0.669911551,0.688240504,0.727199959,0.829574169
9400,0.765101517,0.749819822,0.709689222,0.725884666,0.562227312,0.661384055,0.683532392,0.697156042,0.725354703,0.828217178
9600,0.643995672,0.719883398,0.601482727,0.637982998,0.4330473,0.616194915,0.573585841,0.595284826,0.639588593,0.825128046
9800,0.735571664,0.754337802,0.696925366,0.672508591,0.557265371,0.697427101,0.681934218,0.762550937,0.703054328,0.822448181
10000,0.665418503,0.733415173,0.663187868,0.643535379,0.443198187,0.671131017,0.604906235,0.633954619,0.629664534,0.819852378
10200,0.709554543,0.780400828,0.642502843,0.700317932,0.565319723,0.691803975,0.683916849,0.700296761,0.652145215,0.816819458
10400,0.760142394,0.759709813,0.768434541,0.721084338,0.638446014,0.722332865,0.752657203,0.726526926,0.692325238,0.814262747
10600,0.672222222,0.710206299,0.673485538,0.592214504,0.561232042,0.629484407,0.661763894,0.606357388,0.603240525,0.811781993
10800,0.74985674,0.785401374,0.756654279,0.708638211,0.5605919,0.766270759,0.756431609,0.680065708,0.683068881,0.80975183
11000,0.620995671,0.748873005,0.703189516,0.679705699,0.447763319,0.622496426,0.738202508,0.688253383,0.708500159,0.808095023
11200,0.669111191,0.706288459,0.701076174,0.662351946,0.572947862,0.614224138,0.689479906,0.612322275,0.702765127,0.806873888
