Unnamed: 0,OOB,UOB,VFC-SMOTE,ROSE,KUE,LB,ARF,ARFR,CALMID,LEPID
29600,0.76985439,0.74108899,0.540129375,0.76985439,0.761301825,0.758776771,0.750022656,0.726939485,0.76985439,0.821022869
29800,0.794337073,0.778630246,0.52463139,0.781420162,0.727462581,0.768286114,0.754923598,0.741320256,0.768286114,0.821411157
30000,0.801333152,0.778175765,0.563421633,0.803865018,0.795751169,0.782376247,0.782376247,0.782376247,0.793276043,0.821541912
30200,0.736121593,0.726240319,0.534319919,0.738571256,0.693154024,0.715118544,0.703098889,0.66793993,0.712746668,0.821826828
30400,0.70064696,0.697815433,0.527904497,0.689949431,0.666195799,0.68878509,0.679949635,0.663862356,0.681521775,0.82231429
30600,0.828355711,0.796053464,0.581955217,0.830788479,0.79023747,0.830788479,0.79023747,0.830788479,0.830788479,0.822738919
30800,0.740394686,0.71432457,0.522549362,0.740394686,0.712391347,0.725435676,0.712391347,0.712391347,0.725435676,0.823289459
31000,0.677788612,0.696181919,0.477984437,0.677788612,0.651050433,0.665682607,0.651050433,0.638143615,0.677788612,0.823599456
31200,0.731095441,0.718889317,0.479221884,0.735921206,0.68144059,0.724520628,0.712753853,0.712753853,0.722164457,0.824055687
31400,0.779787765,0.769790071,0.572458063,0.777300397,0.720571663,0.758191673,0.731001799,0.733326134,0.779787765,0.824197463
31600,0.725963186,0.723318502,0.510525812,0.748385752,0.692870572,0.711856842,0.713984969,0.692870572,0.73034971,0.824475035
31800,0.804239017,0.781579837,0.525326727,0.804239017,0.78799009,0.804239017,0.78799009,0.78799009,0.804239017,0.82454629
32000,0.724411922,0.703611059,0.512103948,0.724411922,0.70997871,0.724411922,0.699333748,0.712193937,0.707756548,0.824843476
32200,0.761916759,0.733512292,0.549786698,0.761916759,0.718342009,0.733154743,0.703217326,0.718342009,0.747674068,0.825244455
32400,0.711907221,0.729700472,0.528055715,0.735817096,0.69890638,0.721528025,0.716252575,0.716252575,0.719134891,0.825451182
32600,0.782,0.769761373,0.552212821,0.784424812,0.735981366,0.717345902,0.717345902,0.754156483,0.767182601,0.825731609
32800,0.677852971,0.675858898,0.49857823,0.677852971,0.636325266,0.654509648,0.669753453,0.672027665,0.677852971,0.825906591
33000,0.749907642,0.764529677,0.592315748,0.772830296,0.68220422,0.710060665,0.700749444,0.702977588,0.762727505,0.826319426
33200,0.749958146,0.730348002,0.541263953,0.749958146,0.711614425,0.752373477,0.711614425,0.681318941,0.721647562,0.826474937
33400,0.734227283,0.71588729,0.490986826,0.739105923,0.703480169,0.703480169,0.688070169,0.676924108,0.736670642,0.826828642
33600,0.789674812,0.780258299,0.5843161,0.77594029,0.671984003,0.733194657,0.687797555,0.671984003,0.759573387,0.82680541
