Unnamed: 0,OOB,UOB,VFC-SMOTE,ROSE,KUE,LB,ARF,ARFR,CALMID,LEPID
200,0.306575322,0.454124992,0.601482727,0,0,0.116807236,0.283339976,0.283358387,0.108266891,0.548736909
400,0.40670322,0.447427758,0.78779169,0.172672436,0,0.117876268,0.354297945,0.338480773,0.141802504,0.548764135
600,0.447427758,0.515816377,0.649280575,0.162158028,0,0.138386022,0.336479899,0.315542379,0.115472681,0.565966735
800,0.51322788,0.479284586,0.761774696,0,0,0.118878304,0.337179123,0.318164962,0.139472557,0.560556393
1000,0.469855178,0.529228009,0.75222068,0,0,0.111983384,0.360208074,0.350274194,0.134461538,0.562303624
1200,0.320491437,0.639509761,0.69821468,0.378071208,0.65515208,0.098979767,0.36367671,0.301749296,0.131270094,0.572625923
1400,0.493904764,0.522203988,0.822815173,0.273481427,0.756122449,0.126951993,0.322478324,0.325390127,0.150044118,0.573737801
1600,0.410589008,0.408013057,0.8430707,0.221607814,0.766575078,0.126347238,0.32985546,0.364611334,0.154287958,0.57387086
1800,0.304938916,0.570610114,0.787328767,0.298185992,0.701998694,0.114068306,0.31405167,0.347386118,0.134394495,0.568317731
2000,0.390275996,0.363414216,0.844600591,0.301871043,0.76,0.161470263,0.336410411,0.362221751,0.14339957,0.5613823
2200,0.56817176,0.509152119,0.700690608,0.315616519,0.668200438,0.13069388,0.312000534,0.340366242,0.128547755,0.557462061
2400,0.477572691,0.47208947,0.681095835,0,0.588706952,0.097045122,0.285650145,0.321570797,0.116627981,0.561689293
2600,0.54956166,0.590637582,0.742998257,0.182876284,0.769127124,0.134031313,0.348061749,0.344605263,0.134427675,0.558993195
2800,0.390096025,0.631460504,0.72124183,0.193923015,0.682111385,0.124518183,0.2831,0.353735294,0.123021043,0.559528919
3000,0.499727672,0.508159292,0.714336787,0.18019964,0.639219331,0.118213759,0.319288267,0.294412561,0.128293962,0.560021249
3200,0.474568803,0.566601901,0.734244144,0.16902578,0.69534624,0.125441972,0.30235363,0.302831389,0.131278746,0.569078253
3400,0.445164496,0.569384508,0.770415879,0.3501756,0.736722258,0.113750525,0.33738325,0.345939976,0.138623856,0.572022711
3600,0.264481124,0.53912978,0.797489784,0.406950038,0.719067152,0.123153363,0.3509873,0.368012334,0.142665286,0.569361516
3800,0.361916574,0.475164445,0.693663872,0.375884143,0.640238435,0.150517604,0.338064854,0.318112506,0.116336593,0.566041348
4000,0.488195313,0.564893058,0.815190862,0.445371694,0.685232639,0.086674001,0.359886772,0.358409091,0.148697268,0.564107629
4200,0.529666356,0.513288681,0.764842578,0.501180891,0.720687185,0.05592041,0.301663768,0.287011928,0.12895082,0.565649017
4400,0.381449174,0.535315752,0.702925878,0.277036251,0.710685196,0.068053141,0.308667478,0.27788801,0.122984276,0.563193186
4600,0.457183107,0.609506544,0.718518519,0.330207183,0.759491979,0,0.344754251,0.307568132,0.123167832,0.565064783
4800,0.386279636,0.544803461,0.670702327,0.280202482,0.721771772,0.096241675,0.372092454,0.361183543,0.14124205,0.563023399
5000,0.391351436,0.520360235,0.667549487,0.225332576,0.663447843,0.153541437,0.361138622,0.318366544,0.12201846,0.558267473
5200,0.402615647,0.561584352,0.835334943,0.385759471,0.788235294,0.115272339,0.326621657,0.326586843,0.143508039,0.555740749
5400,0.58517937,0.561003902,0.646102365,0.459999162,0.706410257,0.053771543,0.319392897,0.29620943,0.113658683,0.555004249
5600,0.417349168,0.573618619,0.736868082,0.255568562,0.643350549,0.161860252,0.328177638,0.316047486,0.114173636,0.553129629
5800,0.327982046,0.519146553,0.777333101,0.445002707,0.774760554,0.106255074,0.344242404,0.336279968,0.128728337,0.556193487
